"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
86	2.044327	2.493281	-0.793751	-0.997595	0.002289	0.069275	0.069275	0.000018	0.997598	0.002282	0.999997	-0.000177
87	1.994443	2.493395	-0.790533	-0.998249	0.002274	0.059113	0.059113	0.000020	0.998251	0.002269	0.999997	-0.000155
88	1.944512	2.493508	-0.787811	-0.998804	0.002260	0.048837	0.048837	0.000022	0.998807	0.002256	0.999997	-0.000133
89	1.894550	2.493621	-0.785600	-0.999258	0.002244	0.038461	0.038461	0.000025	0.999260	0.002242	0.999997	-0.000111
90	1.844574	2.493733	-0.783913	-0.999606	0.002228	0.027995	0.027995	0.000027	0.999608	0.002227	0.999998	-0.000089
91	1.794597	2.493844	-0.782765	-0.999845	0.002212	0.017452	0.017452	0.000029	0.999848	0.002211	0.999998	-0.000067
92	1.744614	2.493954	-0.782152	-0.999974	0.002195	0.006826	0.006826	0.000031	0.999977	0.002195	0.999998	-0.000046
93	1.694609	2.494063	-0.782061	-0.999990	0.002177	-0.003892	-0.003892	0.000033	0.999992	0.002178	0.999998	-0.000024
94	1.644600	2.494172	-0.782504	-0.999890	0.002159	-0.014688	-0.014688	0.000035	0.999892	0.002160	0.999998	-0.000003
95	1.594603	2.494280	-0.783489	-0.999671	0.002141	-0.025546	-0.025546	0.000037	0.999674	0.002141	0.999998	0.000018
96	1.544638	2.494386	-0.785029	-0.999333	0.002122	-0.036452	-0.036452	0.000038	0.999335	0.002122	0.999998	0.000039
97	1.494696	2.494492	-0.787121	-0.998873	0.002102	-0.047409	-0.047409	0.000040	0.998876	0.002102	0.999998	0.000060
98	1.444760	2.494596	-0.789757	-0.998289	0.002082	-0.058433	-0.058433	0.000042	0.998291	0.002081	0.999998	0.000080
99	1.394850	2.494700	-0.792941	-0.997580	0.002062	-0.069504	-0.069504	0.000043	0.997582	0.002060	0.999998	0.000100
100	1.344983	2.494803	-0.796681	-0.996744	0.002041	-0.080605	-0.080605	0.000044	0.996746	0.002038	0.999998	0.000120
101	1.295180	2.494904	-0.800981	-0.995783	0.002020	-0.091720	-0.091720	0.000045	0.995785	0.002015	0.999998	0.000140
102	1.245432	2.495005	-0.805843	-0.994695	0.001998	-0.102852	-0.102853	0.000046	0.994697	0.001992	0.999998	0.000160
103	1.195721	2.495104	-0.811261	-0.993477	0.001975	-0.114017	-0.114018	0.000047	0.993479	0.001968	0.999998	0.000179
104	1.146067	2.495202	-0.817237	-0.992130	0.001953	-0.125197	-0.125198	0.000047	0.992132	0.001943	0.999998	0.000197
105	1.096489	2.495299	-0.823771	-0.990655	0.001929	-0.136375	-0.136375	0.000048	0.990657	0.001918	0.999998	0.000216
106	1.047006	2.495395	-0.830864	-0.989056	0.001906	-0.147531	-0.147531	0.000048	0.989057	0.001892	0.999998	0.000234
107	0.997611	2.495490	-0.838519	-0.987329	0.001882	-0.158675	-0.158675	0.000047	0.987331	0.001866	0.999998	0.000252
108	0.948285	2.495584	-0.846735	-0.985473	0.001858	-0.169819	-0.169819	0.000047	0.985475	0.001839	0.999998	0.000269
109	0.899049	2.495676	-0.855509	-0.983492	0.001833	-0.180945	-0.180945	0.000046	0.983493	0.001811	0.999998	0.000286
110	0.849919	2.495767	-0.864835	-0.981387	0.001808	-0.192033	-0.192033	0.000045	0.981388	0.001783	0.999998	0.000303
111	0.800915	2.495857	-0.874711	-0.979164	0.001783	-0.203064	-0.203065	0.000044	0.979165	0.001755	0.999998	0.000319
112	0.752030	2.495945	-0.885139	-0.976824	0.001757	-0.214039	-0.214039	0.000043	0.976825	0.001726	0.999998	0.000335
113	0.703247	2.496032	-0.896125	-0.974363	0.001732	-0.224976	-0.224976	0.000041	0.974364	0.001696	0.999999	0.000350
114	0.654584	2.496118	-0.907659	-0.971785	0.001705	-0.235861	-0.235861	0.000039	0.971787	0.001666	0.999999	0.000365
115	0.606056	2.496203	-0.919733	-0.969096	0.001679	-0.246678	-0.246678	0.000036	0.969097	0.001636	0.999999	0.000379
116	0.557681	2.496286	-0.932337	-0.966300	0.001653	-0.257413	-0.257414	0.000033	0.966301	0.001606	0.999999	0.000393
117	0.509454	2.496368	-0.945477	-0.963396	0.001626	-0.268079	-0.268080	0.000030	0.963397	0.001575	0.999999	0.000407
118	0.461359	2.496449	-0.959162	-0.960382	0.001599	-0.278684	-0.278684	0.000027	0.960383	0.001543	0.999999	0.000420
119	0.413411	2.496528	-0.973380	-0.957265	0.001572	-0.289208	-0.289209	0.000023	0.957266	0.001511	0.999999	0.000432
120	0.365625	2.496606	-0.988117	-0.954053	0.001545	-0.299634	-0.299635	0.000019	0.954054	0.001479	0.999999	0.000444
121	0.318015	2.496683	-1.003360	-0.950754	0.001517	-0.309943	-0.309944	0.000015	0.950755	0.001447	0.999999	0.000456
122	0.270577	2.496758	-1.019116	-0.947369	0.001490	-0.320141	-0.320141	0.000010	0.947370	0.001415	0.999999	0.000467
123	0.223299	2.496832	-1.035398	-0.943892	0.001462	-0.330252	-0.330253	0.000005	0.943893	0.001382	0.999999	0.000478
124	0.176191	2.496904	-1.052189	-0.940334	0.001435	-0.340251	-0.340251	0.000000	0.940335	0.001349	0.999999	0.000488
125	0.129265	2.496975	-1.069471	-0.936709	0.001407	-0.350105	-0.350106	-0.000005	0.936710	0.001316	0.999999	0.000498
126	0.082532	2.497045	-1.087224	-0.933033	0.001380	-0.359789	-0.359789	-0.000011	0.933034	0.001284	0.999999	0.000507
127	0.035991	2.497113	-1.105460	-0.929314	0.001354	-0.369288	-0.369288	-0.000018	0.929315	0.001251	0.999999	0.000517
128	-0.010368	2.497180	-1.124198	-0.925541	0.001327	-0.378644	-0.378645	-0.000025	0.925542	0.001219	0.999999	0.000525
129	-0.056539	2.497245	-1.143411	-0.921724	0.001301	-0.387844	-0.387845	-0.000032	0.921725	0.001187	0.999999	0.000534
130	-0.102519	2.497310	-1.163072	-0.917873	0.001275	-0.396872	-0.396873	-0.000039	0.917874	0.001155	0.999999	0.000542
131	-0.148302	2.497373	-1.183154	-0.914000	0.001250	-0.405713	-0.405713	-0.000047	0.914000	0.001123	0.999999	0.000550
132	-0.193889	2.497434	-1.203663	-0.910114	0.001225	-0.414356	-0.414356	-0.000055	0.910115	0.001092	0.999999	0.000558
133	-0.239283	2.497495	-1.224628	-0.906214	0.001200	-0.422817	-0.422817	-0.000064	0.906215	0.001061	0.999999	0.000565
134	-0.284484	2.497554	-1.246023	-0.902301	0.001176	-0.431105	-0.431106	-0.000073	0.902301	0.001030	0.999999	0.000573
135	-0.329488	2.497612	-1.267822	-0.898374	0.001153	-0.439229	-0.439229	-0.000082	0.898375	0.001000	0.999999	0.000580
136	-0.374295	2.497669	-1.290000	-0.894435	0.001130	-0.447196	-0.447196	-0.000091	0.894436	0.000970	0.999999	0.000587
137	-0.418904	2.497725	-1.312560	-0.890489	0.001108	-0.455003	-0.455004	-0.000101	0.890490	0.000940	0.999999	0.000594
138	-0.463317	2.497780	-1.335530	-0.886544	0.001086	-0.462643	-0.462644	-0.000111	0.886544	0.000911	0.999999	0.000601
139	-0.507534	2.497833	-1.358888	-0.882597	0.001064	-0.470129	-0.470129	-0.000121	0.882597	0.000882	0.999999	0.000607
140	-0.551552	2.497886	-1.382613	-0.878646	0.001043	-0.477473	-0.477473	-0.000131	0.878646	0.000854	0.999999	0.000613
141	-0.595373	2.497937	-1.406681	-0.874687	0.001022	-0.484687	-0.484687	-0.000142	0.874688	0.000825	0.999999	0.000620
142	-0.638997	2.497988	-1.431097	-0.870722	0.001002	-0.491774	-0.491774	-0.000153	0.870723	0.000797	0.999999	0.000626
143	-0.682422	2.498037	-1.455883	-0.866762	0.000982	-0.498721	-0.498721	-0.000164	0.866762	0.000769	1.000000	0.000632
144	-0.725650	2.498086	-1.481021	-0.862804	0.000962	-0.505537	-0.505537	-0.000175	0.862805	0.000742	1.000000	0.000638
145	-0.768680	2.498133	-1.506494	-0.858846	0.000943	-0.512232	-0.512233	-0.000186	0.858847	0.000715	1.000000	0.000643
146	-0.811513	2.498180	-1.532282	-0.854885	0.000924	-0.518816	-0.518817	-0.000198	0.854885	0.000688	1.000000	0.000649
147	-0.854148	2.498226	-1.558387	-0.850924	0.000906	-0.525288	-0.525289	-0.000210	0.850924	0.000661	1.000000	0.000654
148	-0.896585	2.498271	-1.584829	-0.846970	0.000888	-0.531640	-0.531640	-0.000221	0.846970	0.000634	1.000000	0.000659
149	-0.938824	2.498314	-1.611593	-0.843021	0.000870	-0.537879	-0.537880	-0.000233	0.843022	0.000608	1.000000	0.000665
150	-0.980867	2.498357	-1.638664	-0.839074	0.000853	-0.544017	-0.544017	-0.000245	0.839074	0.000582	1.000000	0.000670
151	-1.022712	2.498400	-1.666026	-0.835125	0.000836	-0.550060	-0.550060	-0.000257	0.835125	0.000556	1.000000	0.000675
152	-1.064361	2.498441	-1.693679	-0.831176	0.000819	-0.556009	-0.556010	-0.000270	0.831176	0.000531	1.000000	0.000679
153	-1.105812	2.498481	-1.721641	-0.827234	0.000803	-0.561857	-0.561858	-0.000282	0.827234	0.000506	1.000000	0.000684
154	-1.147066	2.498521	-1.749900	-0.823297	0.000786	-0.567611	-0.567611	-0.000294	0.823297	0.000480	1.000000	0.000689
155	-1.188124	2.498560	-1.778442	-0.819362	0.000771	-0.573276	-0.573277	-0.000307	0.819362	0.000455	1.000000	0.000693
156	-1.228985	2.498598	-1.807253	-0.815425	0.000755	-0.578862	-0.578862	-0.000319	0.815425	0.000431	1.000000	0.000697
157	-1.269650	2.498635	-1.836335	-0.811489	0.000740	-0.584368	-0.584368	-0.000332	0.811489	0.000406	1.000000	0.000702
158	-1.310118	2.498672	-1.865701	-0.807559	0.000725	-0.589787	-0.589787	-0.000345	0.807559	0.000382	1.000000	0.000706
159	-1.350390	2.498708	-1.895342	-0.803633	0.000710	-0.595125	-0.595125	-0.000358	0.803633	0.000358	1.000000	0.000710
160	-1.390466	2.498743	-1.925246	-0.799708	0.000696	-0.600388	-0.600388	-0.000370	0.799708	0.000334	1.000000	0.000714
161	-1.430345	2.498777	-1.955402	-0.795782	0.000681	-0.605582	-0.605583	-0.000383	0.795782	0.000310	1.000000	0.000718
162	-1.470029	2.498811	-1.985809	-0.791855	0.000667	-0.610709	-0.610709	-0.000396	0.791855	0.000287	1.000000	0.000721
163	-1.509517	2.498844	-2.016481	-0.787933	0.000654	-0.615761	-0.615761	-0.000409	0.787933	0.000263	1.000000	0.000725
164	-1.548809	2.498876	-2.047409	-0.784013	0.000640	-0.620744	-0.620744	-0.000422	0.784013	0.000240	1.000000	0.000728
165	-1.587905	2.498908	-2.078583	-0.780094	0.000627	-0.625662	-0.625662	-0.000435	0.780094	0.000217	1.000000	0.000732
166	-1.626805	2.498938	-2.109993	-0.776171	0.000614	-0.630522	-0.630522	-0.000448	0.776171	0.000194	1.000000	0.000735
167	-1.665509	2.498969	-2.141638	-0.772246	0.000601	-0.635324	-0.635324	-0.000461	0.772245	0.000171	1.000000	0.000738
168	-1.704018	2.498999	-2.173531	-0.768322	0.000589	-0.640063	-0.640063	-0.000474	0.768322	0.000149	1.000000	0.000741
169	-1.742330	2.499028	-2.205663	-0.764400	0.000576	-0.644742	-0.644742	-0.000487	0.764400	0.000126	1.000000	0.000744
170	-1.780447	2.499056	-2.238027	-0.760476	0.000564	-0.649366	-0.649367	-0.000500	0.760475	0.000104	1.000000	0.000747
171	-1.818367	2.499084	-2.270614	-0.756547	0.000552	-0.653940	-0.653940	-0.000514	0.756546	0.000082	1.000000	0.000750
172	-1.856090	2.499111	-2.303423	-0.752613	0.000540	-0.658462	-0.658463	-0.000527	0.752613	0.000060	1.000000	0.000752
173	-1.893618	2.499138	-2.336464	-0.748681	0.000529	-0.662930	-0.662931	-0.000540	0.748681	0.000038	1.000000	0.000755
174	-1.930950	2.499164	-2.369731	-0.744747	0.000518	-0.667347	-0.667347	-0.000553	0.744747	0.000016	1.000000	0.000757
175	-1.968084	2.499190	-2.403216	-0.740809	0.000506	-0.671716	-0.671716	-0.000566	0.740808	-0.000005	1.000000	0.000760
176	-2.005021	2.499215	-2.436914	-0.736864	0.000495	-0.676041	-0.676041	-0.000579	0.736863	-0.000026	1.000000	0.000762
177	-2.041761	2.499239	-2.470821	-0.732912	0.000485	-0.680323	-0.680323	-0.000592	0.732912	-0.000048	1.000000	0.000764
178	-2.078304	2.499263	-2.504948	-0.728958	0.000474	-0.684558	-0.684558	-0.000605	0.728958	-0.000069	1.000000	0.000766
179	-2.114650	2.499286	-2.539288	-0.725000	0.000464	-0.688749	-0.688749	-0.000619	0.724999	-0.000090	1.000000	0.000768
180	-2.150797	2.499309	-2.573837	-0.721035	0.000453	-0.692899	-0.692899	-0.000632	0.721035	-0.000111	1.000000	0.000770
181	-2.186746	2.499332	-2.608587	-0.717061	0.000443	-0.697010	-0.697010	-0.000645	0.717061	-0.000132	1.000000	0.000771
182	-2.222495	2.499354	-2.643537	-0.713078	0.000433	-0.701085	-0.701085	-0.000658	0.713077	-0.000152	1.000000	0.000773
183	-2.258047	2.499375	-2.678696	-0.709089	0.000424	-0.705119	-0.705119	-0.000671	0.709089	-0.000173	1.000000	0.000774
184	-2.293399	2.499396	-2.714058	-0.705094	0.000414	-0.709114	-0.709114	-0.000684	0.705094	-0.000193	1.000000	0.000776
185	-2.328552	2.499416	-2.749618	-0.701089	0.000404	-0.713073	-0.713074	-0.000697	0.701089	-0.000213	1.000000	0.000777
186	-2.363503	2.499436	-2.785372	-0.697073	0.000395	-0.717000	-0.717000	-0.000710	0.697073	-0.000233	1.000000	0.000778
187	-2.398252	2.499456	-2.821317	-0.693044	0.000386	-0.720895	-0.720895	-0.000723	0.693044	-0.000254	1.000000	0.000779
188	-2.432801	2.499475	-2.857460	-0.689008	0.000377	-0.724754	-0.724754	-0.000736	0.689007	-0.000273	1.000000	0.000780
189	-2.467150	2.499493	-2.893798	-0.684961	0.000368	-0.728580	-0.728580	-0.000749	0.684961	-0.000293	1.000000	0.000781
190	-2.501296	2.499511	-2.930327	-0.680902	0.000359	-0.732374	-0.732374	-0.000761	0.680902	-0.000313	1.000000	0.000782
191	-2.535236	2.499529	-2.967040	-0.676829	0.000351	-0.736140	-0.736140	-0.000774	0.676828	-0.000333	1.000000	0.000782
192	-2.568972	2.499546	-3.003938	-0.672740	0.000342	-0.739879	-0.739879	-0.000787	0.672740	-0.000352	1.000000	0.000783
193	-2.602506	2.499563	-3.041026	-0.668640	0.000334	-0.743586	-0.743586	-0.000800	0.668640	-0.000371	1.000000	0.000783
194	-2.635836	2.499580	-3.078301	-0.664528	0.000326	-0.747264	-0.747264	-0.000813	0.664527	-0.000391	1.000000	0.000783
195	-2.668959	2.499596	-3.115759	-0.660399	0.000318	-0.750915	-0.750915	-0.000825	0.660399	-0.000410	1.000000	0.000784
196	-2.701874	2.499612	-3.153395	-0.656253	0.000310	-0.754541	-0.754540	-0.000838	0.656253	-0.000429	1.000000	0.000784
197	-2.734579	2.499627	-3.191209	-0.652089	0.000302	-0.758142	-0.758142	-0.000851	0.652089	-0.000448	1.000000	0.000784
198	-2.767079	2.499642	-3.229206	-0.647910	0.000294	-0.761717	-0.761717	-0.000863	0.647910	-0.000467	1.000000	0.000783
199	-2.799372	2.499656	-3.267383	-0.643715	0.000287	-0.765265	-0.765265	-0.000876	0.643714	-0.000486	1.000000	0.000783
200	-2.831453	2.499670	-3.305737	-0.639501	0.000279	-0.768790	-0.768790	-0.000888	0.639500	-0.000504	1.000000	0.000783
201	-2.863322	2.499684	-3.344263	-0.635266	0.000272	-0.772293	-0.772293	-0.000901	0.635265	-0.000523	1.000000	0.000782
202	-2.894976	2.499697	-3.382961	-0.631009	0.000265	-0.775775	-0.775775	-0.000913	0.631009	-0.000541	1.000000	0.000782
203	-2.926420	2.499710	-3.421836	-0.626734	0.000258	-0.779233	-0.779233	-0.000925	0.626734	-0.000560	1.000000	0.000781
204	-2.957653	2.499723	-3.460885	-0.622439	0.000251	-0.782668	-0.782668	-0.000938	0.622439	-0.000578	1.000000	0.000780
205	-2.988669	2.499735	-3.500105	-0.618122	0.000244	-0.786082	-0.786082	-0.000950	0.618122	-0.000596	1.000000	0.000779
206	-3.019467	2.499747	-3.539493	-0.613781	0.000237	-0.789476	-0.789476	-0.000962	0.613780	-0.000614	1.000000	0.000778
207	-3.050044	2.499759	-3.579048	-0.609414	0.000230	-0.792852	-0.792852	-0.000974	0.609413	-0.000632	0.999999	0.000777
208	-3.080407	2.499770	-3.618773	-0.605025	0.000224	-0.796206	-0.796206	-0.000987	0.605025	-0.000650	0.999999	0.000775
209	-3.110552	2.499782	-3.658668	-0.600612	0.000218	-0.799540	-0.799540	-0.000999	0.600612	-0.000668	0.999999	0.000774
210	-3.140475	2.499792	-3.698728	-0.596174	0.000211	-0.802855	-0.802855	-0.001011	0.596173	-0.000686	0.999999	0.000772
211	-3.170173	2.499803	-3.738952	-0.591707	0.000205	-0.806153	-0.806153	-0.001023	0.591707	-0.000703	0.999999	0.000770
212	-3.199644	2.499813	-3.779337	-0.587211	0.000199	-0.809434	-0.809434	-0.001035	0.587210	-0.000721	0.999999	0.000769
213	-3.228894	2.499822	-3.819889	-0.582689	0.000193	-0.812695	-0.812695	-0.001047	0.582688	-0.000738	0.999999	0.000767
214	-3.257921	2.499832	-3.860604	-0.578139	0.000187	-0.815938	-0.815938	-0.001059	0.578139	-0.000756	0.999999	0.000765
215	-3.286718	2.499841	-3.901482	-0.573559	0.000181	-0.819164	-0.819164	-0.001070	0.573559	-0.000773	0.999999	0.000762
216	-3.315282	2.499850	-3.942518	-0.568947	0.000175	-0.822374	-0.822374	-0.001082	0.568947	-0.000790	0.999999	0.000760
217	-3.343612	2.499859	-3.983712	-0.564301	0.000170	-0.825569	-0.825568	-0.001094	0.564301	-0.000807	0.999999	0.000757
218	-3.371714	2.499867	-4.025068	-0.559626	0.000164	-0.828746	-0.828745	-0.001106	0.559625	-0.000824	0.999999	0.000755
219	-3.399584	2.499875	-4.066583	-0.554918	0.000159	-0.831905	-0.831905	-0.001117	0.554917	-0.000841	0.999999	0.000752
220	-3.427218	2.499883	-4.108256	-0.550176	0.000154	-0.835049	-0.835048	-0.001129	0.550176	-0.000858	0.999999	0.000749
221	-3.454610	2.499890	-4.150084	-0.545397	0.000148	-0.838178	-0.838177	-0.001140	0.545397	-0.000875	0.999999	0.000746
222	-3.481758	2.499898	-4.192066	-0.540580	0.000143	-0.841292	-0.841292	-0.001152	0.540580	-0.000891	0.999999	0.000743
223	-3.508670	2.499905	-4.234206	-0.535729	0.000138	-0.844390	-0.844390	-0.001163	0.535728	-0.000908	0.999999	0.000740
224	-3.535342	2.499911	-4.276501	-0.530841	0.000133	-0.847472	-0.847471	-0.001174	0.530840	-0.000925	0.999999	0.000736
225	-3.561769	2.499918	-4.318950	-0.525914	0.000128	-0.850538	-0.850537	-0.001186	0.525914	-0.000941	0.999999	0.000733
226	-3.587944	2.499924	-4.361550	-0.520946	0.000124	-0.853590	-0.853589	-0.001197	0.520945	-0.000957	0.999999	0.000729
227	-3.613865	2.499930	-4.404300	-0.515934	0.000119	-0.856628	-0.856628	-0.001208	0.515934	-0.000974	0.999999	0.000725
228	-3.639541	2.499936	-4.447204	-0.510883	0.000114	-0.859650	-0.859649	-0.001219	0.510883	-0.000990	0.999999	0.000721
229	-3.664968	2.499942	-4.490260	-0.505792	0.000110	-0.862656	-0.862655	-0.001230	0.505791	-0.001006	0.999999	0.000717
230	-3.690138	2.499947	-4.533466	-0.500656	0.000105	-0.865646	-0.865646	-0.001241	0.500655	-0.001022	0.999999	0.000713
231	-3.715046	2.499952	-4.576819	-0.495473	0.000101	-0.868623	-0.868623	-0.001252	0.495473	-0.001038	0.999999	0.000708
232	-3.739688	2.499957	-4.620318	-0.490242	0.000097	-0.871586	-0.871585	-0.001263	0.490242	-0.001054	0.999999	0.000704
233	-3.764075	2.499962	-4.663968	-0.484967	0.000093	-0.874532	-0.874532	-0.001274	0.484967	-0.001069	0.999999	0.000699
234	-3.788201	2.499966	-4.707766	-0.479646	0.000089	-0.877462	-0.877462	-0.001285	0.479645	-0.001085	0.999999	0.000694
235	-3.812060	2.499971	-4.751709	-0.474275	0.000085	-0.880377	-0.880376	-0.001296	0.474275	-0.001100	0.999999	0.000689
236	-3.835645	2.499975	-4.795797	-0.468852	0.000081	-0.883277	-0.883276	-0.001306	0.468852	-0.001116	0.999999	0.000684
237	-3.858950	2.499979	-4.840027	-0.463375	0.000077	-0.886162	-0.886161	-0.001317	0.463375	-0.001131	0.999999	0.000679
238	-3.881988	2.499982	-4.884403	-0.457849	0.000073	-0.889030	-0.889029	-0.001328	0.457848	-0.001147	0.999999	0.000673
239	-3.904754	2.499986	-4.928923	-0.452270	0.000070	-0.891881	-0.891880	-0.001338	0.452270	-0.001162	0.999999	0.000667
240	-3.927239	2.499989	-4.973585	-0.446637	0.000066	-0.894715	-0.894714	-0.001349	0.446637	-0.001177	0.999999	0.000662
241	-3.949436	2.499993	-5.018388	-0.440946	0.000063	-0.897534	-0.897533	-0.001359	0.440945	-0.001192	0.999999	0.000656
242	-3.971339	2.499996	-5.063328	-0.435195	0.000060	-0.900336	-0.900336	-0.001369	0.435194	-0.001207	0.999999	0.000650
243	-3.992962	2.499998	-5.108410	-0.429388	0.000056	-0.903120	-0.903119	-0.001380	0.429387	-0.001222	0.999999	0.000643
244	-4.014300	2.500001	-5.153632	-0.423523	0.000053	-0.905885	-0.905884	-0.001390	0.423523	-0.001237	0.999999	0.000637
245	-4.035342	2.500004	-5.198993	-0.417598	0.000050	-0.908632	-0.908631	-0.001400	0.417597	-0.001251	0.999999	0.000630
246	-4.056081	2.500006	-5.244488	-0.411609	0.000047	-0.911361	-0.911360	-0.001410	0.411608	-0.001266	0.999999	0.000623
247	-4.076511	2.500008	-5.290117	-0.405553	0.000044	-0.914072	-0.914071	-0.001420	0.405552	-0.001280	0.999999	0.000616
248	-4.096645	2.500011	-5.335883	-0.399435	0.000041	-0.916761	-0.916760	-0.001430	0.399435	-0.001295	0.999999	0.000609
249	-4.116478	2.500013	-5.381785	-0.393254	0.000039	-0.919430	-0.919429	-0.001440	0.393254	-0.001309	0.999999	0.000602
250	-4.136001	2.500014	-5.427821	-0.387006	0.000036	-0.922077	-0.922076	-0.001450	0.387005	-0.001323	0.999999	0.000594
251	-4.155204	2.500016	-5.473986	-0.380687	0.000033	-0.924704	-0.924703	-0.001460	0.380687	-0.001337	0.999999	0.000587
252	-4.174079	2.500018	-5.520278	-0.374295	0.000031	-0.927310	-0.927309	-0.001470	0.374295	-0.001351	0.999999	0.000579
253	-4.192643	2.500019	-5.566703	-0.367835	0.000029	-0.929891	-0.929890	-0.001479	0.367835	-0.001365	0.999999	0.000571
254	-4.210890	2.500020	-5.613260	-0.361305	0.000026	-0.932448	-0.932447	-0.001489	0.361305	-0.001379	0.999999	0.000563
255	-4.228809	2.500022	-5.659943	-0.354702	0.000024	-0.934979	-0.934978	-0.001498	0.354701	-0.001392	0.999999	0.000554
256	-4.246389	2.500023	-5.706750	-0.348021	0.000022	-0.937487	-0.937486	-0.001508	0.348021	-0.001406	0.999999	0.000546
257	-4.263622	2.500024	-5.753678	-0.341261	0.000020	-0.939969	-0.939968	-0.001517	0.341260	-0.001419	0.999999	0.000537
258	-4.280525	2.500025	-5.800733	-0.334425	0.000018	-0.942422	-0.942421	-0.001527	0.334425	-0.001433	0.999999	0.000528
259	-4.297094	2.500026	-5.847913	-0.327513	0.000016	-0.944847	-0.944845	-0.001536	0.327513	-0.001446	0.999999	0.000519
260	-4.313316	2.500026	-5.895213	-0.320521	0.000015	-0.947241	-0.947240	-0.001545	0.320521	-0.001459	0.999999	0.000509
261	-4.329178	2.500027	-5.942630	-0.313446	0.000013	-0.949606	-0.949605	-0.001555	0.313445	-0.001472	0.999999	0.000500
262	-4.344673	2.500028	-5.990159	-0.306283	0.000011	-0.951940	-0.951939	-0.001564	0.306283	-0.001485	0.999999	0.000490
263	-4.359819	2.500028	-6.037809	-0.299040	0.000010	-0.954241	-0.954240	-0.001573	0.299039	-0.001498	0.999999	0.000480
264	-4.374610	2.500029	-6.085576	-0.291713	0.000009	-0.956506	-0.956505	-0.001582	0.291712	-0.001511	0.999999	0.000470
265	-4.389033	2.500029	-6.133456	-0.284299	0.000007	-0.958736	-0.958734	-0.001591	0.284299	-0.001523	0.999999	0.000459
266	-4.403076	2.500029	-6.181443	-0.276795	0.000006	-0.960929	-0.960928	-0.001600	0.276795	-0.001535	0.999999	0.000449
267	-4.416728	2.500030	-6.229533	-0.269198	0.000005	-0.963085	-0.963084	-0.001609	0.269198	-0.001548	0.999999	0.000438
268	-4.430009	2.500030	-6.277736	-0.261509	0.000004	-0.965201	-0.965200	-0.001617	0.261509	-0.001560	0.999999	0.000427
269	-4.442915	2.500030	-6.326047	-0.253730	0.000003	-0.967275	-0.967274	-0.001626	0.253729	-0.001572	0.999999	0.000416
270	-4.455430	2.500030	-6.374461	-0.245860	0.000003	-0.969305	-0.969304	-0.001635	0.245860	-0.001584	0.999999	0.000405
271	-4.467542	2.500030	-6.422972	-0.237902	0.000002	-0.971289	-0.971288	-0.001643	0.237901	-0.001596	0.999999	0.000393
272	-4.479238	2.500030	-6.471574	-0.229851	0.000002	-0.973226	-0.973224	-0.001652	0.229851	-0.001607	0.999999	0.000381
273	-4.490539	2.500030	-6.520278	-0.221687	0.000001	-0.975118	-0.975116	-0.001660	0.221687	-0.001619	0.999999	0.000369
274	-4.501440	2.500030	-6.569081	-0.213425	0.000001	-0.976959	-0.976958	-0.001668	0.213425	-0.001630	0.999999	0.000357
275	-4.511929	2.500030	-6.617975	-0.205093	0.000001	-0.978743	-0.978741	-0.001677	0.205092	-0.001641	0.999999	0.000344
276	-4.521993	2.500030	-6.666952	-0.196716	0.000000	-0.980461	-0.980459	-0.001685	0.196716	-0.001652	0.999999	0.000332
277	-4.531622	2.500030	-6.716004	-0.188324	0.000000	-0.982107	-0.982106	-0.001693	0.188324	-0.001663	0.999999	0.000319
278	-4.540826	2.500030	-6.765147	-0.179883	0.000000	-0.983688	-0.983687	-0.001701	0.179883	-0.001673	0.999999	0.000306
279	-4.549606	2.500030	-6.814376	-0.171390	-0.000000	-0.985203	-0.985202	-0.001709	0.171390	-0.001684	0.999999	0.000293
280	-4.557962	2.500030	-6.863680	-0.162873	-0.000000	-0.986647	-0.986646	-0.001717	0.162873	-0.001694	0.999999	0.000280
281	-4.565893	2.500030	-6.913048	-0.154362	-0.000000	-0.988014	-0.988013	-0.001725	0.154362	-0.001704	0.999999	0.000266
282	-4.573397	2.500030	-6.962470	-0.145883	-0.000000	-0.989302	-0.989300	-0.001733	0.145883	-0.001714	0.999998	0.000253
283	-4.580472	2.500030	-7.011964	-0.137408	-0.000000	-0.990515	-0.990513	-0.001741	0.137408	-0.001724	0.999998	0.000239
284	-4.587120	2.500030	-7.061525	-0.128936	-0.000000	-0.991653	-0.991651	-0.001748	0.128936	-0.001734	0.999998	0.000225
285	-4.593345	2.500030	-7.111143	-0.120481	-0.000000	-0.992716	-0.992714	-0.001756	0.120481	-0.001743	0.999998	0.000211
286	-4.599150	2.500030	-7.160806	-0.112059	-0.000000	-0.993702	-0.993700	-0.001763	0.112059	-0.001752	0.999998	0.000198
287	-4.604540	2.500030	-7.210504	-0.103682	-0.000000	-0.994611	-0.994609	-0.001771	0.103682	-0.001761	0.999998	0.000184
288	-4.609507	2.500030	-7.260253	-0.095337	-0.000000	-0.995445	-0.995443	-0.001778	0.095337	-0.001770	0.999998	0.000169
289	-4.614052	2.500030	-7.310051	-0.087024	-0.000000	-0.996206	-0.996205	-0.001785	0.087024	-0.001779	0.999998	0.000155
