"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
22699	8.179030	11.370737	73.673186	-0.965286	0.251792	0.069455	0.260719	0.912785	0.314403	0.015767	0.321597	-0.946745
22700	8.130764	11.383323	73.676502	-0.965720	0.251766	0.063243	0.258707	0.913397	0.314286	0.021360	0.319874	-0.947219
22701	8.082471	11.395911	73.679505	-0.966118	0.251721	0.057032	0.256690	0.914010	0.314160	0.026953	0.318155	-0.947655
22702	8.034153	11.408498	73.682197	-0.966480	0.251658	0.050830	0.254670	0.914620	0.314027	0.032538	0.316446	-0.948052
22703	7.985816	11.421084	73.684577	-0.966808	0.251576	0.044638	0.252647	0.915229	0.313888	0.038113	0.314746	-0.948410
22704	7.937464	11.433664	73.686649	-0.967099	0.251476	0.038456	0.250621	0.915835	0.313744	0.043679	0.313059	-0.948729
22705	7.889103	11.446236	73.688413	-0.967356	0.251356	0.032286	0.248592	0.916438	0.313597	0.049236	0.311386	-0.949007
22706	7.840737	11.458798	73.689872	-0.967578	0.251216	0.026122	0.246557	0.917039	0.313449	0.054788	0.309727	-0.949246
22707	7.792358	11.471354	73.691020	-0.967766	0.251058	0.019955	0.244513	0.917637	0.313298	0.060344	0.308079	-0.949445
22708	7.743964	11.483905	73.691858	-0.967920	0.250881	0.013799	0.242467	0.918232	0.313144	0.065891	0.306444	-0.949605
22709	7.695560	11.496448	73.692388	-0.968038	0.250686	0.007655	0.240416	0.918825	0.312986	0.071427	0.304823	-0.949727
22710	7.647151	11.508980	73.692611	-0.968123	0.250471	0.001524	0.238362	0.919415	0.312826	0.076952	0.303217	-0.949809
22711	7.598744	11.521499	73.692530	-0.968174	0.250237	-0.004593	0.236303	0.920002	0.312661	0.082465	0.301625	-0.949854
22712	7.550342	11.534002	73.692146	-0.968191	0.249983	-0.010697	0.234239	0.920587	0.312494	0.087966	0.300048	-0.949859
22713	7.501937	11.546493	73.691456	-0.968175	0.249709	-0.016795	0.232167	0.921169	0.312323	0.093461	0.298484	-0.949828
22714	7.453529	11.558974	73.690459	-0.968126	0.249416	-0.022875	0.230093	0.921749	0.312149	0.098940	0.296936	-0.949758
22715	7.405120	11.571441	73.689157	-0.968044	0.249105	-0.028941	0.228013	0.922325	0.311971	0.104407	0.295403	-0.949651
22716	7.356717	11.583892	73.687551	-0.967929	0.248774	-0.034997	0.225928	0.922900	0.311790	0.109865	0.293884	-0.949506
22717	7.308324	11.596325	73.685643	-0.967781	0.248425	-0.041048	0.223834	0.923472	0.311606	0.115318	0.292378	-0.949324
22718	7.259946	11.608735	73.683437	-0.967600	0.248057	-0.047099	0.221732	0.924042	0.311418	0.120771	0.290885	-0.949105
22719	7.211577	11.621128	73.680929	-0.967385	0.247669	-0.053171	0.219612	0.924613	0.311225	0.126243	0.289397	-0.948848
22720	7.163213	11.633504	73.678117	-0.967136	0.247263	-0.059234	0.217487	0.925181	0.311028	0.131708	0.287924	-0.948553
22721	7.114860	11.645862	73.675003	-0.966855	0.246838	-0.065290	0.215353	0.925748	0.310828	0.137166	0.286465	-0.948221
22722	7.066521	11.658198	73.671587	-0.966540	0.246394	-0.071343	0.213211	0.926312	0.310624	0.142622	0.285020	-0.947852
22723	7.018202	11.670510	73.667868	-0.966192	0.245931	-0.077394	0.211058	0.926874	0.310417	0.148076	0.283588	-0.947445
22724	6.969908	11.682794	73.663847	-0.965811	0.245449	-0.083448	0.208894	0.927435	0.310207	0.153532	0.282169	-0.947000
22725	6.921634	11.695054	73.659525	-0.965397	0.244948	-0.089499	0.206719	0.927993	0.309993	0.158986	0.280765	-0.946517
22726	6.873375	11.707292	73.654902	-0.964949	0.244428	-0.095545	0.204535	0.928550	0.309775	0.164437	0.279375	-0.945997
22727	6.825135	11.719506	73.649976	-0.964467	0.243890	-0.101591	0.202341	0.929104	0.309554	0.169885	0.277999	-0.945439
22728	6.776920	11.731692	73.644748	-0.963952	0.243333	-0.107636	0.200135	0.929657	0.309329	0.175334	0.276637	-0.944844
22729	6.728736	11.743849	73.639218	-0.963403	0.242756	-0.113684	0.197917	0.930207	0.309100	0.180786	0.275288	-0.944210
22730	6.680586	11.755973	73.633384	-0.962819	0.242161	-0.119737	0.195686	0.930756	0.308868	0.186242	0.273953	-0.943538
