"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
4545	-61.390681	30.183799	-37.087576	0.644811	-0.725635	0.240151	0.763471	0.596467	-0.247667	0.036474	0.343047	0.938610
4546	-61.358484	30.147479	-37.075570	0.643241	-0.727058	0.240060	0.764505	0.592640	-0.253594	0.042108	0.346649	0.937049
4547	-61.326362	30.111091	-37.063570	0.641685	-0.728462	0.239966	0.765480	0.588806	-0.259513	0.047752	0.350215	0.935452
4548	-61.294320	30.074630	-37.051573	0.640145	-0.729848	0.239867	0.766396	0.584968	-0.265425	0.053405	0.353744	0.933816
4549	-61.262356	30.038099	-37.039582	0.638620	-0.731216	0.239765	0.767252	0.581123	-0.271330	0.059067	0.357237	0.932144
4550	-61.230467	30.001500	-37.027595	0.637110	-0.732567	0.239660	0.768050	0.577274	-0.277226	0.064737	0.360694	0.930435
4551	-61.198652	29.964835	-37.015615	0.635614	-0.733900	0.239552	0.768789	0.573419	-0.283114	0.070413	0.364116	0.928688
4552	-61.166910	29.928107	-37.003640	0.634133	-0.735217	0.239442	0.769471	0.569560	-0.288992	0.076095	0.367503	0.926904
4553	-61.135244	29.891311	-36.991670	0.632666	-0.736516	0.239327	0.770094	0.565696	-0.294861	0.081783	0.370853	0.925083
4554	-61.103652	29.854449	-36.979706	0.631215	-0.737799	0.239210	0.770659	0.561829	-0.300721	0.087477	0.374169	0.923226
4555	-61.072131	29.817523	-36.967748	0.629777	-0.739065	0.239089	0.771167	0.557957	-0.306571	0.093174	0.377449	0.921331
4556	-61.040681	29.780536	-36.955796	0.628354	-0.740315	0.238966	0.771618	0.554081	-0.312410	0.098875	0.380694	0.919400
4557	-61.009300	29.743489	-36.943851	0.626944	-0.741550	0.238840	0.772013	0.550201	-0.318237	0.104579	0.383905	0.917431
4558	-60.977991	29.706378	-36.931912	0.625549	-0.742769	0.238711	0.772350	0.546318	-0.324054	0.110285	0.387080	0.915427
4559	-60.946753	29.669206	-36.919979	0.624168	-0.743972	0.238579	0.772631	0.542432	-0.329860	0.115994	0.390221	0.913385
4560	-60.915583	29.631973	-36.908053	0.622801	-0.745160	0.238443	0.772856	0.538544	-0.335654	0.121704	0.393328	0.911307
4561	-60.884480	29.594684	-36.896134	0.621447	-0.746333	0.238306	0.773026	0.534652	-0.341435	0.127414	0.396401	0.909193
4562	-60.853442	29.557338	-36.884222	0.620107	-0.747492	0.238167	0.773140	0.530758	-0.347203	0.133123	0.399439	0.907043
4563	-60.822473	29.519932	-36.872317	0.618780	-0.748636	0.238024	0.773199	0.526862	-0.352959	0.138832	0.402444	0.904856
4564	-60.791571	29.482468	-36.860418	0.617467	-0.749766	0.237878	0.773203	0.522964	-0.358702	0.144541	0.405414	0.902634
4565	-60.760735	29.444948	-36.848528	0.616168	-0.750881	0.237730	0.773152	0.519064	-0.364431	0.150247	0.408351	0.900375
4566	-60.729961	29.407375	-36.836645	0.614881	-0.751983	0.237579	0.773047	0.515162	-0.370145	0.155951	0.411255	0.898081
4567	-60.699250	29.369748	-36.824769	0.613607	-0.753070	0.237427	0.772888	0.511259	-0.375845	0.161651	0.414125	0.895751
4568	-60.668605	29.332065	-36.812902	0.612347	-0.754145	0.237271	0.772675	0.507354	-0.381531	0.167349	0.416962	0.893385
4569	-60.638023	29.294328	-36.801041	0.611099	-0.755205	0.237113	0.772408	0.503449	-0.387202	0.173042	0.419767	0.890984
4570	-60.607503	29.256538	-36.789189	0.609865	-0.756253	0.236952	0.772088	0.499543	-0.392857	0.178731	0.422538	0.888548
4571	-60.577042	29.218698	-36.777345	0.608643	-0.757287	0.236790	0.771716	0.495637	-0.398496	0.184414	0.425276	0.886077
4572	-60.546642	29.180807	-36.765510	0.607433	-0.758310	0.236625	0.771291	0.491730	-0.404118	0.190091	0.427982	0.883570
4573	-60.516303	29.142864	-36.753682	0.606236	-0.759319	0.236458	0.770814	0.487822	-0.409725	0.195763	0.430655	0.881029
4574	-60.486025	29.104870	-36.741863	0.605051	-0.760316	0.236288	0.770285	0.483915	-0.415315	0.201428	0.433296	0.878454
4575	-60.455806	29.066826	-36.730053	0.603879	-0.761301	0.236115	0.769705	0.480008	-0.420888	0.207085	0.435905	0.875844
4576	-60.425643	29.028735	-36.718251	0.602719	-0.762274	0.235942	0.769073	0.476101	-0.426443	0.212734	0.438481	0.873200
4577	-60.395537	28.990597	-36.706458	0.601571	-0.763235	0.235766	0.768391	0.472195	-0.431980	0.218374	0.441027	0.870522
4578	-60.365490	28.952409	-36.694674	0.600435	-0.764184	0.235587	0.767658	0.468290	-0.437499	0.224007	0.443540	0.867809
4579	-60.335500	28.914173	-36.682899	0.599311	-0.765121	0.235406	0.766874	0.464386	-0.443001	0.229630	0.446022	0.865063
4580	-60.305566	28.875891	-36.671132	0.598200	-0.766046	0.235223	0.766040	0.460483	-0.448483	0.235243	0.448473	0.862283
4581	-60.275685	28.837565	-36.659376	0.597099	-0.766961	0.235039	0.765157	0.456581	-0.453946	0.240845	0.450893	0.859470
4582	-60.245859	28.799194	-36.647628	0.596011	-0.767864	0.234852	0.764225	0.452681	-0.459390	0.246436	0.453281	0.856624
4583	-60.216088	28.760776	-36.635890	0.594934	-0.768757	0.234663	0.763244	0.448783	-0.464814	0.252016	0.455639	0.853745
4584	-60.186372	28.722313	-36.624161	0.593869	-0.769638	0.234472	0.762213	0.444887	-0.470219	0.257585	0.457966	0.850833
4585	-60.156708	28.683807	-36.612442	0.592816	-0.770508	0.234279	0.761135	0.440993	-0.475604	0.263141	0.460263	0.847888
4586	-60.127095	28.645258	-36.600733	0.591773	-0.771368	0.234084	0.760009	0.437101	-0.480967	0.268685	0.462529	0.844911
4587	-60.097534	28.606668	-36.589033	0.590742	-0.772218	0.233888	0.758835	0.433211	-0.486310	0.274214	0.464766	0.841902
4588	-60.068025	28.568034	-36.577344	0.589722	-0.773057	0.233689	0.757614	0.429325	-0.491632	0.279731	0.466972	0.838861
4589	-60.038568	28.529358	-36.565664	0.588713	-0.773886	0.233488	0.756345	0.425441	-0.496932	0.285234	0.469148	0.835788
4590	-60.009160	28.490641	-36.553994	0.587716	-0.774705	0.233285	0.755030	0.421560	-0.502211	0.290722	0.471295	0.832684
4591	-59.979801	28.451884	-36.542335	0.586729	-0.775514	0.233081	0.753670	0.417682	-0.507468	0.296195	0.473412	0.829548
4592	-59.950490	28.413088	-36.530686	0.585753	-0.776314	0.232875	0.752263	0.413808	-0.512702	0.301652	0.475500	0.826381
4593	-59.921229	28.374250	-36.519047	0.584788	-0.777103	0.232667	0.750811	0.409937	-0.517914	0.307093	0.477558	0.823184
4594	-59.892017	28.335373	-36.507418	0.583834	-0.777883	0.232457	0.749313	0.406071	-0.523103	0.312519	0.479588	0.819956
4595	-59.862852	28.296457	-36.495800	0.582890	-0.778654	0.232245	0.747770	0.402207	-0.528269	0.317928	0.481589	0.816697
4596	-59.833732	28.257504	-36.484193	0.581957	-0.779415	0.232031	0.746184	0.398348	-0.533412	0.323320	0.483561	0.813408
4597	-59.804659	28.218514	-36.472597	0.581034	-0.780167	0.231817	0.744554	0.394493	-0.538530	0.328693	0.485504	0.810090
4598	-59.775633	28.179485	-36.461011	0.580122	-0.780910	0.231599	0.742879	0.390643	-0.543626	0.334050	0.487420	0.806742
4599	-59.746652	28.140419	-36.449436	0.579220	-0.781644	0.231380	0.741161	0.386797	-0.548697	0.339388	0.489307	0.803365
